iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
72,0,0.019482,31.765719,0.256322,0.007580,32.029621,28.781655,14.799411,75.630861
73,0,0.019019,33.394954,0.201550,0.007707,33.604211,25.610785,15.923718,75.158412
74,0,0.026004,31.566371,0.254033,0.009860,31.830264,27.735418,14.814641,74.407035
75,0,0.030463,28.209695,0.204914,0.008668,28.423277,26.058216,4.904482,59.417031
76,0,0.017392,31.804720,0.259169,0.006906,32.070795,27.130329,15.907026,75.126228
77,0,0.023680,32.616418,0.211478,0.007914,32.835810,26.088369,15.826421,74.774933
78,0,0.026600,31.244125,0.223225,0.008458,31.475808,27.171630,0.624089,59.298683
79,0,0.008044,34.989571,0.290610,0.009515,35.289696,25.295591,15.816186,76.410232
80,0,0.022313,32.457067,0.385421,0.009055,32.851543,25.858782,15.790883,74.524262
81,0,0.023805,29.348288,0.261712,0.007880,29.617880,26.840659,3.044010,59.526934
82,0,0.018416,29.659128,0.243482,0.008205,29.910815,29.304534,0.696623,59.930932
83,0,0.010487,35.699317,0.238127,0.007942,35.945386,33.050801,7.772847,76.780459
84,0,0.035583,35.063832,0.215800,0.007705,35.287337,30.525686,8.914437,74.763732
85,0,0.020974,47.337411,0.197292,0.007399,47.542102,31.401035,11.028511,89.993124
86,0,0.018706,31.016978,0.219688,0.008239,31.244905,25.825741,2.627344,59.717219
87,0,0.010883,31.532636,0.198898,0.007714,31.739248,25.396346,3.630721,60.777706
88,0,0.015809,27.179086,0.183704,0.007659,27.370449,25.308653,7.614843,60.310256
89,0,0.014123,28.912328,0.246333,0.009005,29.167666,24.677416,5.552908,59.412610
90,0,0.014815,28.263196,0.187085,0.007754,28.458035,22.453849,8.731537,59.658929
91,0,0.017659,33.691678,0.214110,0.007707,33.913495,29.126512,11.760045,74.818199
92,0,0.018735,28.314913,0.248520,0.006978,28.570411,22.797132,8.639090,60.026062
93,0,0.017341,27.072857,0.341256,0.006597,27.420710,24.016422,8.930900,60.385993
94,0,0.020677,29.772759,0.314408,0.006590,30.093757,30.442657,14.829492,75.387487
95,0,0.036949,29.840345,0.312641,0.007794,30.160780,30.147688,14.747948,75.094481
96,0,0.038458,25.430587,0.353176,0.008437,25.792200,22.389850,11.919978,60.141141
