iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
88,0,0.020276,32.612433,0.421124,0.007195,33.040752,23.364745,2.734890,59.161082
89,0,0.019865,32.520830,0.267047,0.008874,32.796751,25.728992,1.974435,60.520446
90,0,0.010010,29.691216,0.257320,0.007693,29.956229,28.147142,2.031572,60.145396
91,0,0.016458,27.569139,0.214262,0.007673,27.791074,22.784241,9.729313,60.321607
92,0,0.017522,37.936234,0.285680,0.009256,38.231170,24.752495,12.800223,75.802001
93,0,0.021679,27.956943,0.259071,0.007774,28.223788,25.854859,6.056486,60.157673
94,0,0.020597,34.990677,0.475695,0.011806,35.478178,22.699290,1.672759,59.871314
95,0,0.008835,32.530736,0.214230,0.008146,32.753112,26.333541,15.699473,74.795686
96,0,0.019069,35.226837,0.241790,0.007488,35.476115,24.356462,16.185416,76.037642
97,0,0.018949,32.722421,0.199061,0.007768,32.929250,25.857525,15.720735,74.527058
98,0,0.020768,34.411340,0.232527,0.007851,34.651718,23.979577,0.578353,59.230957
99,0,0.008551,29.226659,0.247814,0.006499,29.480972,25.628188,5.576587,60.695023
100,0,0.019187,32.753433,0.207370,0.008073,32.968876,27.065097,15.427918,75.481595
101,0,0.017232,31.580092,0.279399,0.007641,31.867132,30.475972,13.164272,75.525143
102,0,0.020797,31.984688,0.260355,0.007631,32.252674,22.819337,4.574656,59.667945
103,0,0.014315,29.988595,0.263696,0.007567,30.259858,22.736307,7.156180,60.167360
104,0,0.018472,28.957283,0.320955,0.008607,29.286845,25.622317,4.746722,59.674748
105,0,0.018696,33.924241,0.279750,0.007476,34.211467,26.538355,15.100678,75.869794
106,0,0.018336,31.356644,0.272520,0.007539,31.636703,28.075458,15.577558,75.308506
107,0,0.019640,28.557304,0.300636,0.007101,28.865041,26.937606,4.597330,60.420182
108,0,0.013114,32.020973,0.227500,0.008596,32.257069,25.084490,2.667669,60.023079
109,0,0.009391,29.110854,0.265011,0.009767,29.385632,27.097070,2.659944,59.152521
110,0,0.014431,40.545229,0.285739,0.008494,40.839462,28.845358,5.759222,75.458947
111,0,0.024708,32.030289,0.258368,0.009971,32.298628,26.219796,1.719403,60.263063
112,0,0.012253,28.052580,0.268254,0.008710,28.329544,26.069637,5.682686,60.094495
113,0,0.015187,33.207188,0.228980,0.008308,33.444476,25.669691,0.587878,59.717830
114,0,0.007696,32.530240,0.273960,0.008326,32.812526,22.483153,5.841969,61.145824
115,0,0.012038,36.195421,0.204649,0.007341,36.407411,24.222505,14.937596,75.580276
116,0,0.019734,37.178212,0.205878,0.007977,37.392067,27.426331,9.714342,74.553070
117,0,0.023227,36.956989,0.264696,0.010150,37.231835,28.601558,9.617428,75.474573
118,0,0.024107,35.640404,0.257280,0.007806,35.905490,26.566401,12.582509,75.079034
119,0,0.017566,31.640464,0.226955,0.006961,31.874380,29.440507,13.746349,75.079553
120,0,0.020160,36.502765,0.363465,0.011542,36.877772,27.406780,10.597536,74.902652
121,0,0.021837,34.823642,0.236496,0.008019,35.068157,28.206042,13.630868,76.927431
122,0,0.020278,32.154114,0.210858,0.008002,32.372974,23.078073,3.615819,59.087594
123,0,0.015668,28.449813,0.204264,0.007688,28.661765,26.761943,3.587709,59.027603
124,0,0.013291,34.014345,0.221073,0.007595,34.243013,28.982918,13.148544,76.388474
125,0,0.018607,38.317172,0.247049,0.007600,38.571821,26.624653,9.849494,75.065091
126,0,0.021411,30.825593,0.394024,0.009572,31.229189,26.680900,1.585721,59.517630
127,0,0.012008,27.666921,0.203238,0.008159,27.878318,29.255759,2.902217,60.048903
128,0,0.019799,32.727295,0.216553,0.007850,32.951698,23.337901,3.622828,59.932779
129,0,0.014512,30.209195,0.222086,0.008118,30.439399,31.768110,13.661939,75.884499
130,0,0.016993,34.400947,0.204606,0.008302,34.613855,24.009586,0.712673,59.353629
131,0,0.008898,30.993985,0.255260,0.008129,31.257374,25.666271,3.761867,60.694986
132,0,0.012939,30.387324,0.208520,0.008313,30.604157,24.913918,4.700222,60.231759
133,0,0.014138,33.179795,0.234937,0.007821,33.422553,23.888036,2.761788,60.087308
134,0,0.021808,30.694084,0.205200,0.007718,30.907002,25.792313,2.946110,59.667738
135,0,0.011173,32.950330,0.222864,0.008015,33.181209,22.681937,5.791167,61.666047
136,0,0.019501,30.016435,0.218958,0.007229,30.242622,25.407551,4.593544,60.263649
137,0,0.018657,36.013934,0.260508,0.007958,36.282400,25.107266,13.580945,74.989664
138,0,0.021133,32.235387,0.216889,0.007902,32.460178,25.094773,1.031267,58.607863
139,0,0.009317,28.400318,0.215327,0.007917,28.623562,23.519371,8.664250,60.817273
140,0,0.019340,33.145932,0.201982,0.007457,33.355371,25.028141,0.773507,59.176828
141,0,0.009079,29.978013,0.223906,0.007980,30.209899,25.521585,4.960325,60.701450
142,0,0.011948,32.476595,0.243029,0.007795,32.727419,26.345859,0.765554,59.851271
143,0,0.008964,28.578238,0.230551,0.007801,28.816590,25.036482,6.749741,60.612311
144,0,0.016082,31.474085,0.209342,0.007766,31.691193,27.382653,0.686405,59.776945
145,0,0.010659,34.477487,0.251922,0.007991,34.737400,26.231317,14.725966,75.706035
146,0,0.020176,30.004571,0.223217,0.007577,30.235365,26.969703,2.184203,59.409890
147,0,0.012431,32.249365,0.206228,0.006439,32.462032,26.392564,1.702235,60.569784
148,0,0.014643,27.122830,0.185438,0.008037,27.316305,27.266080,5.993410,60.590927
149,0,0.016920,35.756231,0.277761,0.007740,36.041732,27.572303,11.477561,75.108913
150,0,0.021845,34.677980,0.230813,0.007568,34.916361,26.245630,15.291937,76.476281
151,0,0.026336,33.558115,0.212552,0.007644,33.778311,29.318225,12.151534,75.274817
152,0,0.017059,34.528240,0.234593,0.008894,34.771727,26.490801,12.728112,74.008184
153,0,0.019439,31.311634,0.245153,0.008255,31.565042,26.522904,1.603273,59.711150
154,0,0.015350,30.350019,0.247783,0.007447,30.605249,26.444398,2.675840,59.741332
155,0,0.013767,32.836822,0.224505,0.007608,33.068935,25.206602,1.535528,59.825369
156,0,0.010492,31.231043,0.236290,0.007922,31.475255,24.929272,4.720757,61.136258
157,0,0.011543,34.319215,0.256147,0.006785,34.582147,25.535916,15.749895,75.880207
158,0,0.020709,30.436295,0.247128,0.007819,30.691242,32.327238,11.603185,74.642874
159,0,0.017442,31.888615,0.250450,0.009192,32.148257,24.838892,2.693922,59.699026
160,0,0.023440,29.468946,0.198397,0.007785,29.675128,24.128081,6.957321,60.784453
161,0,0.017996,33.153772,0.204395,0.008601,33.366768,23.106917,2.772949,59.265178
162,0,0.021294,34.928517,0.217172,0.008292,35.153981,24.983523,16.005844,76.165320
163,0,0.024189,30.445934,0.381599,0.007722,30.835255,26.887956,1.921307,59.669290
164,0,0.008178,30.653264,0.236037,0.007577,30.896878,26.747327,3.657572,61.310481
165,0,0.023390,30.303259,0.226754,0.007734,30.537747,27.338564,1.846335,59.746665
166,0,0.011546,33.353839,0.225415,0.006710,33.585964,27.696420,14.026683,75.321080
167,0,0.018560,34.496217,0.174133,0.007839,34.678189,24.277657,16.170036,75.144957
168,0,0.020886,31.406118,0.221862,0.007798,31.635778,25.613948,1.706380,58.977880
169,0,0.009468,32.227734,0.398546,0.007596,32.633876,34.668884,8.054152,75.366908
170,0,0.022433,30.969446,0.204836,0.007524,31.181806,27.603292,1.478142,60.286092
171,0,0.010248,32.099483,0.245581,0.008820,32.353884,27.728272,15.715154,75.807941
172,0,0.021346,30.547337,0.242911,0.008433,30.798681,24.936614,3.609599,59.366616
173,0,0.017563,27.770975,0.205100,0.007877,27.983952,28.291102,3.755306,60.048555
174,0,0.010667,29.951456,0.212366,0.008027,30.171849,25.401781,4.712062,60.297050
175,0,0.022367,33.963881,0.255106,0.007983,34.226970,25.218898,16.619146,76.088115
176,0,0.020770,28.692192,0.193073,0.009144,28.894409,25.089014,5.733556,59.738105
177,0,0.018045,29.474095,0.214239,0.007890,29.696224,29.816778,15.647493,75.179181
178,0,0.048791,30.023446,0.205863,0.007869,30.237178,25.125232,5.013110,60.424759
179,0,0.010307,30.487216,0.197036,0.008116,30.692368,23.810947,5.544504,60.058624
180,0,0.015418,30.954713,0.252374,0.007935,31.215022,25.177798,3.612308,60.020934
181,0,0.014517,35.022004,0.315277,0.009654,35.346935,25.655257,14.729669,75.747245
182,0,0.020819,31.867001,0.290925,0.007757,32.165683,26.627070,15.795827,74.609944
183,0,0.018616,30.806886,0.272136,0.007964,31.086986,25.735312,2.814007,59.655476
184,0,0.015183,33.909122,0.233001,0.007581,34.149704,24.820948,0.569465,59.555880
185,0,0.007886,31.652319,0.217266,0.008173,31.877758,28.390336,16.660838,76.937492
186,0,0.019956,29.397568,0.305415,0.008371,29.711354,27.777657,1.061898,58.571453
187,0,0.008953,36.898529,0.223122,0.007602,37.129253,24.888728,14.017495,76.045070
188,0,0.018053,30.485330,0.399236,0.009468,30.894034,31.845800,12.080825,74.839247
189,0,0.020313,31.817707,0.209908,0.006357,32.033972,25.628674,2.667808,60.351217
190,0,0.012532,32.770342,0.203494,0.010276,32.984112,23.162854,4.123245,60.283316
191,0,0.017738,29.849431,0.677333,0.009710,30.536474,28.531208,16.061882,75.147898
192,0,0.022653,34.721269,0.466021,0.008911,35.196201,27.062828,14.044367,76.326614
193,0,0.022754,30.519133,0.205938,0.007439,30.732510,29.135057,15.757269,75.648257
194,0,0.027503,28.917496,0.171795,0.008308,29.097599,26.868182,3.030346,59.024176
195,0,0.014644,33.818247,0.244392,0.015812,34.078451,31.104122,9.817423,75.015106
196,0,0.024049,27.932978,0.319499,0.006855,28.259332,30.149573,0.692575,59.125983
197,0,0.008008,31.957833,0.282752,0.010252,32.250837,30.496515,13.729460,76.485235
198,0,0.018609,35.804903,0.290320,0.008654,36.103877,28.719901,9.756484,74.599545
199,0,0.031353,39.497678,0.263698,0.008852,39.770228,26.833093,8.707904,75.343226
200,0,0.021458,35.760371,0.219953,0.007924,35.988248,23.665772,15.623961,75.299851
201,0,0.025910,28.956738,0.206879,0.007312,29.170929,28.418859,1.543271,59.159490
202,0,0.008036,31.412260,0.215969,0.007714,31.635943,27.752212,0.969317,60.366101
203,0,0.007398,30.052609,0.214149,0.007903,30.274661,29.288759,16.601250,76.172626
204,0,0.017524,35.110062,0.256727,0.007351,35.374140,24.879425,14.605567,74.877500
205,0,0.020743,33.437844,0.771472,0.012249,34.221565,26.791691,13.758104,74.792767
206,0,0.023699,34.923462,0.294267,0.008673,35.226402,26.497245,14.912090,76.660043
207,0,0.025100,32.768518,0.207882,0.007933,32.984333,26.556262,15.714402,75.280930
208,0,0.043722,31.125185,0.421281,0.019290,31.565756,29.641770,12.651888,73.903556
209,0,0.025427,32.057023,0.178821,0.007612,32.243456,26.936107,16.639446,75.844921
210,0,0.020104,32.909275,0.217788,0.008808,33.135871,27.313298,14.808465,75.278282
211,0,0.020840,30.946104,0.193075,0.007769,31.146948,29.577290,15.022681,75.768330
212,0,0.017732,33.896675,0.346426,0.007353,34.250454,26.937512,14.059686,75.265994
213,0,0.019312,33.034115,0.192180,0.008458,33.234753,24.947112,1.748141,59.949858
214,0,0.018359,31.881392,0.225154,0.007067,32.113613,30.886106,12.810414,75.829008
215,0,0.018347,30.173764,0.187505,0.008298,30.369567,27.672038,1.620944,59.681461
216,0,0.011692,30.592446,0.244277,0.008480,30.845203,24.217325,5.987839,61.062953
217,0,0.022412,30.213952,0.240755,0.008203,30.462910,27.607864,1.537789,59.631521
218,0,0.010887,32.804774,0.223373,0.007975,33.036122,28.851275,14.005424,75.904374
219,0,0.019730,32.503322,0.229093,0.008070,32.740485,25.441365,2.782130,60.984293
220,0,0.021820,34.639653,0.259149,0.007881,34.906683,26.358732,14.709934,75.997608
221,0,0.021091,30.145408,0.255733,0.007997,30.409138,30.131376,13.738282,74.300398
222,0,0.019476,33.846054,0.214331,0.007987,34.068372,26.793121,14.681940,75.563425
223,0,0.019538,34.258553,0.227256,0.007180,34.492989,27.379398,14.034820,75.927191
224,0,0.020071,34.431092,0.253007,0.007036,34.691135,29.221326,11.576838,75.509830
225,0,0.020015,38.466826,0.262280,0.008007,38.737113,28.021430,8.719779,75.498838
226,0,0.016581,32.316418,0.271109,0.008512,32.596039,26.697546,16.734480,76.045213
227,0,0.021138,35.467052,0.240293,0.008203,35.715548,29.159039,9.684717,74.581055
228,0,0.019403,38.774069,0.233730,0.008760,39.016559,25.707078,11.201278,75.944866
229,0,0.018588,33.427160,0.203568,0.007942,33.638670,27.053257,14.783712,75.494918
230,0,0.022781,31.874250,0.237129,0.010145,32.121524,28.082182,15.596718,75.823711
231,0,0.022606,35.807714,0.360270,0.008864,36.176848,27.141247,12.035528,75.376804
232,0,0.043187,31.655843,0.263754,0.008025,31.927622,30.159580,13.668940,75.799888
233,0,0.020396,33.077838,0.377078,0.008179,33.463095,27.468865,14.635679,75.588582
234,0,0.022277,29.136112,0.217924,0.007207,29.361243,26.897327,2.696180,58.977568
235,0,0.014538,32.076646,0.231047,0.009140,32.316833,27.507660,16.237128,76.076664
236,0,0.023894,37.358352,0.233927,0.007862,37.600141,26.984372,11.080558,75.689531
237,0,0.018855,34.945899,0.226932,0.008280,35.181111,25.438732,14.665718,75.305262
238,0,0.027208,32.295914,0.214958,0.007896,32.518768,31.211989,11.709683,75.468185
239,0,0.017641,31.603107,0.314758,0.007609,31.925474,27.801372,16.023699,75.768786
240,0,0.022035,29.571165,0.193188,0.007927,29.772280,27.671099,1.544020,59.009893
241,0,0.010085,31.044400,0.254710,0.007530,31.306640,29.558595,15.742394,76.618453
242,0,0.021594,35.587956,0.205300,0.007580,35.800836,26.429391,13.154496,75.407011
243,0,0.020499,30.303371,0.273191,0.007808,30.584370,25.369933,3.773908,59.749309
244,0,0.015749,28.706284,0.223051,0.007328,28.936663,26.321494,5.732400,61.006799
245,0,0.020947,34.153462,0.239029,0.007997,34.400488,28.429607,13.799270,76.650918
246,0,0.017736,35.901275,0.226635,0.007285,36.135195,27.000522,11.995612,75.149551
247,0,0.019057,31.698117,0.388049,0.009412,32.095578,37.533044,4.771656,74.419733
248,0,0.022264,33.268093,0.202191,0.008420,33.478704,28.587378,13.627425,75.716482
249,0,0.022145,32.094659,0.613385,0.009398,32.717442,27.715659,15.214008,75.669777
250,0,0.021215,34.666454,0.206362,0.008568,34.881384,28.059591,12.601487,75.564296
251,0,0.026852,40.030202,0.228999,0.008216,40.267417,37.203890,12.842042,90.340801
252,0,0.026745,36.855192,0.280052,0.008114,37.143358,29.043727,9.137229,75.351440
253,0,0.020680,40.368914,0.289842,0.007809,40.666565,30.099471,3.994125,74.781271
254,0,0.015776,33.036427,0.229751,0.007394,33.273572,29.461164,13.833887,76.584970
255,0,0.020984,31.542505,0.204411,0.007596,31.754512,26.411787,1.596750,59.784564
256,0,0.012566,28.873664,0.236220,0.007681,29.117565,28.519408,2.854294,60.504491
257,0,0.016716,33.567937,0.283645,0.010805,33.862387,34.243517,7.727515,75.850829
258,0,0.022455,28.955702,0.217935,0.008454,29.182091,28.851641,3.075387,61.132022
259,0,0.014059,37.876703,0.265019,0.009956,38.151678,30.304711,6.968941,75.439798
260,0,0.019154,35.114063,0.264553,0.009264,35.387880,29.619854,9.816254,74.843682
261,0,0.020344,34.225658,0.251467,0.008913,34.486038,28.870616,11.832609,75.210010
262,0,0.023249,31.833051,0.235553,0.008134,32.076738,27.456079,16.715443,76.272075
263,0,0.020924,32.579355,0.204578,0.009336,32.793269,30.331156,11.345812,74.491688
264,0,0.021066,35.346018,0.244216,0.007761,35.597995,37.377348,2.819631,75.816506
265,0,0.017121,36.533565,0.208010,0.007487,36.749062,32.501522,6.353390,75.621610
266,0,0.025244,34.287803,0.270736,0.008122,34.566661,33.808477,6.631807,75.032709
267,0,0.027634,33.945177,0.228630,0.009097,34.182904,32.527818,8.889667,75.628573
268,0,0.018721,38.734617,0.429709,0.013646,39.177972,30.763760,5.664423,75.625495
269,0,0.024832,31.912045,0.221776,0.007450,32.141271,30.201844,12.977944,75.346490
270,0,0.020845,55.275436,0.229642,0.007360,55.512438,29.508293,6.867557,91.909753
271,0,0.024363,28.469616,0.207141,0.007458,28.684215,32.650766,13.654487,75.014400
272,0,0.024096,27.678762,0.242175,0.007842,27.928779,28.909994,2.698563,59.561884
273,0,0.009312,28.543010,0.208441,0.007603,28.759054,28.597092,2.717490,60.083418
274,0,0.015291,25.535631,0.206402,0.008011,25.750044,29.375270,5.859443,61.000750
275,0,0.025467,35.913795,0.330707,0.006445,36.250947,31.972280,6.673657,74.923008
276,0,0.021764,34.054958,0.364243,0.007962,34.427163,34.837585,6.773297,76.060272
277,0,0.024136,30.703898,0.227335,0.008283,30.939516,29.270973,14.845554,75.080809
278,0,0.019422,27.256473,0.208498,0.008138,27.473109,30.642452,1.552065,59.687475
279,0,0.010085,28.840158,0.253932,0.007338,29.101428,28.124273,3.839069,61.075352
280,0,0.016458,27.828699,0.212045,0.008142,28.048886,28.307440,3.821401,60.194578
281,0,0.012325,27.064781,0.265116,0.007434,27.337331,29.409717,3.665804,60.425708
282,0,0.016706,31.076933,0.253023,0.008421,31.338377,30.123204,14.749141,76.227941
283,0,0.022905,29.266230,0.239652,0.007865,29.513747,28.782471,0.651814,58.971489
284,0,0.008477,27.129789,0.190077,0.007870,27.327736,32.385892,2.665977,62.388643
285,0,0.012849,28.737871,0.203060,0.007658,28.948589,38.406374,7.834013,75.202395
286,0,0.022532,27.972078,0.223337,0.042567,28.237982,33.223757,14.822624,76.307487
287,0,0.021190,34.628621,0.224320,0.007573,34.860514,32.409029,6.738004,74.029182
288,0,0.017845,28.034237,0.324539,0.008425,28.367201,29.341159,2.610271,60.336882
289,0,0.011751,32.856218,0.236763,0.007407,33.100388,37.271579,4.780980,75.165364
290,0,0.022011,35.642926,0.247520,0.007546,35.897992,32.506093,7.781120,76.207857
291,0,0.022741,30.362803,0.227879,0.008123,30.598805,26.960082,1.771308,59.354183
292,0,0.015168,27.959568,0.260893,0.007404,28.227865,33.454642,14.743815,76.442019
293,0,0.023671,29.933579,0.200151,0.007947,30.141677,30.185041,15.563664,75.914657
294,0,0.025203,25.790387,0.206576,0.007484,26.004447,27.571857,5.654488,59.256487
295,0,0.017725,29.392911,0.228493,0.008173,29.629577,27.098509,3.685768,60.432320
296,0,0.020029,27.711010,0.227802,0.007171,27.945983,30.357133,1.686937,60.010495
297,0,0.009430,30.120812,0.242246,0.008065,30.371123,28.144710,1.895402,60.421258
298,0,0.012145,28.222793,0.770151,0.031782,29.024726,34.226319,13.865573,77.129308
299,0,0.022112,27.287136,0.191712,0.007540,27.486388,28.720098,3.596898,59.826150
300,0,0.011393,27.819403,0.226083,0.007989,28.053475,29.323735,2.780512,60.169694
301,0,0.018176,26.541662,0.189333,0.007856,26.738851,34.275632,14.617670,75.650911
302,0,0.021680,26.552871,0.210283,0.008413,26.771567,31.283992,1.608312,59.685907
303,0,0.009754,35.018069,0.330607,0.006948,35.355624,37.199865,2.748319,75.314369
304,0,0.012633,37.269028,0.230119,0.008015,37.507162,30.784637,7.752994,76.058183
305,0,0.020695,28.654227,0.247933,0.007656,28.909816,30.092226,0.768960,59.792159
306,0,0.009011,29.311226,0.214893,0.006924,29.533043,29.363127,1.809513,60.715299
307,0,0.009932,29.504269,0.199944,0.007812,29.712025,34.429589,11.794730,75.946960
308,0,0.019711,27.726007,0.283130,0.045668,28.054805,27.821571,3.779728,59.676326
309,0,0.012188,31.691657,0.269537,0.006483,31.967677,30.768776,12.879943,75.629303
310,0,0.017729,28.974520,0.233677,0.007502,29.215699,36.078977,10.693503,76.006460
311,0,0.016455,32.659549,0.222274,0.008272,32.890095,32.179102,10.621828,75.707995
312,0,0.018351,32.042244,0.208626,0.007341,32.258211,31.277161,12.794659,76.348943
313,0,0.019326,33.533522,0.268020,0.008387,33.809929,30.050381,11.656806,75.537176
314,0,0.021170,27.123474,0.242261,0.019146,27.384881,33.079317,13.681527,74.167351
315,0,0.020014,28.420405,0.279883,0.007756,28.708044,31.741244,15.707301,76.177251
