iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
46,0,0.020192,32.868294,0.344683,0.006055,33.219032,27.405253,15.694818,76.339976
47,0,0.021845,33.941228,0.189820,0.007703,34.138751,24.523402,16.740097,75.425500
48,0,0.018994,28.767087,0.194109,0.007586,28.968782,25.946001,3.887372,58.821894
49,0,0.027033,33.163377,0.226856,0.007669,33.397902,25.969117,0.576570,59.971271
50,0,0.008386,30.010114,0.573508,0.007021,30.590643,26.284612,3.679278,60.563636
51,0,0.020896,29.785543,0.202977,0.007059,29.995579,24.119878,6.778792,60.915845
52,0,0.021051,30.743117,0.220437,0.007729,30.971283,25.438314,2.896815,59.328037
53,0,0.012389,35.282195,0.346962,0.007779,35.636936,29.998809,10.809768,76.458651
54,0,0.018278,29.179751,0.189903,0.007450,29.377104,24.777190,5.011681,59.185112
55,0,0.015856,29.426531,0.236402,0.007752,29.670685,25.488275,4.945414,60.120802
56,0,0.018821,29.505946,0.259397,0.007577,29.772920,25.928329,4.815371,60.536336
57,0,0.017367,28.803347,0.262176,0.007672,29.073195,27.974992,2.926464,59.992835
58,0,0.014828,30.237211,0.222464,0.007398,30.467073,27.284151,3.642756,61.409573
59,0,0.018335,34.647019,0.329166,0.007060,34.983245,28.252418,12.668091,75.922733
60,0,0.018687,27.475318,0.235970,0.007348,27.718636,25.729531,4.762944,58.230416
61,0,0.017734,32.101738,0.258008,0.007848,32.367594,25.587182,2.579929,60.553195
62,0,0.011384,28.481711,0.233091,0.007883,28.722685,28.890651,2.697247,60.322609
63,0,0.009501,31.894530,0.302415,0.006466,32.203411,29.395352,13.691181,75.300131
64,0,0.019086,28.509905,0.186265,0.007489,28.703659,26.058091,5.659323,60.440874
65,0,0.016092,29.556780,0.276444,0.006893,29.840117,25.366792,4.736758,59.960382
66,0,0.015235,27.602602,0.324637,0.007556,27.934795,26.672163,5.711555,60.334642
67,0,0.027079,30.202155,0.291574,0.007258,30.500987,26.657758,2.715504,59.902040
68,0,0.010297,32.317972,0.220452,0.007342,32.545766,28.818833,14.922817,76.298461
69,0,0.020479,30.238195,0.173310,0.007796,30.419301,25.717909,2.721984,58.880255
70,0,0.012446,32.505839,0.213744,0.030659,32.750242,25.289401,2.627866,60.680656
71,0,0.015415,29.016356,0.628672,0.006276,29.651304,27.922426,2.764467,60.354258
72,0,0.012110,32.953426,0.183153,0.006952,33.143531,24.829188,1.700541,59.686074
73,0,0.013921,27.476790,0.351641,0.007659,27.836090,26.310057,7.711119,61.872018
74,0,0.020726,27.559365,0.239582,0.007261,27.806208,26.277799,5.693264,59.798603
75,0,0.012295,29.688693,0.326588,0.007696,30.022977,26.257833,2.854412,59.148135
76,0,0.011240,28.308462,0.262858,0.007932,28.579252,25.353752,6.686428,60.631368
77,0,0.016912,29.446487,0.178570,0.007293,29.632350,25.059354,4.684795,59.394209
78,0,0.013512,27.920694,0.200992,0.007256,28.128942,26.133880,6.664842,60.941883
79,0,0.020294,33.027018,0.198332,0.007501,33.232851,25.687888,0.819091,59.760624
80,0,0.007382,30.651139,0.201793,0.007066,30.859998,26.585274,2.838008,60.291378
81,0,0.011845,32.036565,0.214994,0.007352,32.258911,25.086760,2.762886,60.121188
82,0,0.010838,29.806239,0.273347,0.007513,30.087099,24.690332,5.809863,60.598659
83,0,0.013892,31.358469,0.209493,0.006403,31.574365,25.493818,3.117821,60.200477
84,0,0.010209,27.945016,0.191508,0.007925,28.144449,24.868603,6.872193,59.896125
85,0,0.016820,29.391825,0.265485,0.007281,29.664591,27.307298,3.571308,60.560650
86,0,0.020252,28.912235,0.289339,0.007091,29.208665,26.394711,3.636106,59.260323
87,0,0.014389,31.840635,0.206061,0.007084,32.053780,25.727655,2.640591,60.437058
88,0,0.015064,29.482392,0.255898,0.007786,29.746076,25.870217,4.698469,60.330536
89,0,0.015135,27.595489,0.264397,0.006368,27.866254,27.384934,5.765378,61.032401
90,0,0.020502,29.802681,0.199841,0.007500,30.010022,27.872737,0.865954,59.120043
91,0,0.008755,29.662270,0.305876,0.007366,29.975512,22.653175,8.683473,61.321714
92,0,0.023940,28.643196,0.267516,0.007623,28.918335,22.840534,7.728967,59.512349
93,0,0.020743,29.618554,0.242163,0.007008,29.867725,25.237852,4.823379,59.950282
94,0,0.015786,29.466495,0.248875,0.007834,29.723204,25.404563,5.756762,60.900938
95,0,0.016135,26.689954,0.262867,0.007427,26.960248,23.998398,8.649767,59.625168
96,0,0.018993,26.141181,0.206051,0.007691,26.354923,23.857466,10.715972,60.948096
97,0,0.017432,29.180875,0.241855,0.007507,29.430237,23.486250,6.682961,59.617516
98,0,0.013264,28.223946,0.187023,0.006581,28.417550,23.149386,8.663545,60.244444
99,0,0.013502,30.577518,0.205242,0.007317,30.790077,23.044462,6.624418,60.473015
100,0,0.014071,27.349443,0.250511,0.007528,27.607482,21.912768,10.403517,59.938405
101,0,0.018077,26.727076,0.179143,0.007668,26.913887,25.076465,8.740544,60.749528
102,0,0.017014,29.662313,0.268757,0.007444,29.938514,31.483796,13.632044,75.072127
103,0,0.019292,27.751661,0.200891,0.007726,27.960278,27.549721,3.801754,59.331629
104,0,0.015545,28.598231,0.174482,0.006972,28.779685,26.832945,5.647300,61.276208
105,0,0.020666,28.034207,0.220271,0.006553,28.261031,24.583311,7.567688,60.433326
106,0,0.026547,29.850913,0.188211,0.007458,30.046582,23.609168,5.670464,59.353441
107,0,0.019222,29.025594,0.245808,0.007131,29.278533,22.761320,8.740116,60.799837
108,0,0.017124,28.341262,0.384129,0.006232,28.731623,25.455910,5.864464,60.069744
109,0,0.017615,25.568524,0.250341,0.007657,25.826522,25.061056,8.837654,59.743634
110,0,0.024066,28.147392,0.381258,0.007121,28.535771,23.670136,8.541392,60.771940
111,0,0.014929,26.324710,0.236371,0.203592,26.764673,28.943498,3.682830,59.406676
112,0,0.018458,28.724741,0.223937,0.008098,28.956776,22.452363,9.640756,61.069116
113,0,0.024118,28.852980,0.216252,0.007493,29.076725,25.583606,4.801764,59.487093
114,0,0.019041,34.083450,0.194725,0.008202,34.286377,26.230614,15.668392,76.205051
115,0,0.021334,26.911162,0.203071,0.007206,27.121439,23.084269,8.900128,59.127872
116,0,0.021810,31.135090,0.323179,0.007679,31.465948,26.102132,2.767485,60.358143
117,0,0.017430,27.593884,0.242662,0.007321,27.843867,23.686739,8.860834,60.417453
118,0,0.022418,27.987273,0.252433,0.007848,28.247554,24.589820,7.700007,60.560502
119,0,0.020139,29.465096,0.271843,0.007612,29.744551,27.520015,2.615513,59.900849
120,0,0.017836,29.249999,0.232347,0.007526,29.489872,25.021353,6.835313,61.365096
121,0,0.020049,28.668946,0.217386,0.007503,28.893835,26.318941,3.847808,59.081276
122,0,0.012958,28.567277,0.374093,0.006717,28.948087,23.531666,7.582780,60.076239
123,0,0.018111,28.461679,0.213232,0.007587,28.682498,25.234888,5.850120,59.786388
124,0,0.013727,28.962948,0.210138,0.007327,29.180413,26.046379,4.835589,60.076767
125,0,0.015976,30.020815,0.291815,0.007529,30.320159,23.416722,6.637930,60.391342
126,0,0.018448,30.024176,0.696885,0.007627,30.728688,25.141425,4.234589,60.123767
127,0,0.016315,29.964466,0.302547,0.006623,30.273636,26.293480,3.736365,60.320419
128,0,0.018685,27.517024,0.272509,0.009461,27.798994,27.251687,4.735187,59.805189
129,0,0.017394,29.884172,0.340850,0.011912,30.236934,26.348791,3.693264,60.297352
130,0,0.008977,30.243173,0.208995,0.011429,30.463597,25.114616,4.770910,60.358768
131,0,0.016500,30.560289,0.350267,0.006809,30.917365,24.994890,4.624848,60.554231
132,0,0.017308,32.148690,0.264596,0.006962,32.420248,26.185213,0.693749,59.317101
133,0,0.007689,29.106653,0.219665,0.007276,29.333594,25.119728,6.728229,61.189948
134,0,0.015790,29.156820,0.285988,0.007548,29.450356,23.088511,7.808700,60.364151
135,0,0.019657,25.966630,0.213882,0.007541,26.188053,22.635572,11.826884,60.670874
136,0,0.038855,27.079859,0.266775,0.007025,27.353659,27.172650,5.731051,60.296721
137,0,0.013421,29.820241,0.226032,0.007344,30.053617,25.879719,2.807109,58.754450
138,0,0.011836,29.082776,0.184351,0.007924,29.275051,23.343942,7.701452,60.332941
139,0,0.022978,26.426374,0.265867,0.007379,26.699620,26.744766,6.802934,60.271088
140,0,0.024269,31.004362,0.351363,0.007335,31.363060,26.413470,2.629457,60.431019
141,0,0.014233,29.099456,0.182910,0.007783,29.290149,25.827950,4.723799,59.856733
142,0,0.016470,27.128633,0.294037,0.006527,27.429197,28.765269,4.593072,60.804678
143,0,0.013613,27.284745,0.214625,0.007657,27.507027,23.391767,9.614699,60.527730
144,0,0.015615,27.512963,0.220908,0.008006,27.741877,24.556114,7.725987,60.040223
145,0,0.015655,28.049788,0.196242,0.008371,28.254401,24.442972,6.801551,59.515311
146,0,0.014122,26.562433,0.220092,0.007336,26.789861,25.376357,8.779349,60.960396
147,0,0.017506,27.512179,0.227968,0.007313,27.747460,23.962173,7.734241,59.462067
148,0,0.018480,28.384225,0.225972,0.007908,28.618105,23.962995,7.789767,60.390226
149,0,0.016944,28.514167,0.231637,0.005987,28.751791,28.395539,2.887039,60.051870
150,0,0.012535,26.687912,0.297233,0.006739,26.991884,27.256246,6.631071,60.892408
151,0,0.017091,27.414140,0.300669,0.036528,27.751337,24.637777,8.744081,61.151025
152,0,0.023377,26.953085,0.228199,0.007273,27.188557,24.126909,8.770798,60.110381
153,0,0.023368,28.133074,0.180719,0.007284,28.321077,23.486915,6.830183,58.662195
154,0,0.017171,28.787247,0.161367,0.006854,28.955468,24.656964,6.604615,60.234790
155,0,0.014828,27.518275,0.217677,0.007197,27.743149,24.848449,7.610611,60.217509
156,0,0.015362,28.635437,0.250064,0.007403,28.892904,25.454562,5.665645,60.029069
157,0,0.011213,28.872264,0.205880,0.007340,29.085484,24.604628,6.653460,60.355564
158,0,0.014010,25.504792,0.278577,0.007811,25.791180,25.835013,8.575845,60.216686
159,0,0.012946,28.054114,0.209229,0.007540,28.270883,24.139403,7.582184,60.006249
160,0,0.013672,27.521124,0.284136,0.005882,27.811142,29.633758,1.767903,59.227032
161,0,0.009917,28.031052,0.267127,0.008030,28.306209,25.152156,7.615373,61.084228
162,0,0.020710,29.986478,0.307851,0.008056,30.302385,24.306855,4.844419,59.475185
163,0,0.024820,28.850520,0.194450,0.006891,29.051861,25.998994,5.745337,60.821712
164,0,0.017263,29.647620,0.262821,0.007104,29.917545,27.355308,1.788032,59.078946
165,0,0.007415,33.152855,0.213184,0.006410,33.372449,27.615324,15.190975,76.186883
166,0,0.025503,30.907974,0.289911,0.007309,31.205194,25.234919,3.946629,60.412838
167,0,0.015655,30.402256,0.193798,0.007900,30.603954,25.977647,3.729610,60.327501
168,0,0.014424,31.039859,0.216845,0.007045,31.263749,25.040874,2.883489,59.203170
169,0,0.018302,34.086612,0.226246,0.006874,34.319732,27.031988,13.805953,75.176682
170,0,0.027002,36.792155,0.330695,0.007806,37.130656,26.238558,11.892544,75.289484
171,0,0.018741,29.837462,0.226531,0.006751,30.070744,25.127444,4.786876,60.004417
172,0,0.016008,30.261300,0.387238,0.006890,30.655428,27.592060,1.576672,59.840812
173,0,0.011244,29.042771,0.221065,0.006812,29.270648,26.397454,4.604645,60.284593
174,0,0.012734,29.843628,0.211557,0.006927,30.062112,28.366925,0.701380,59.143859
175,0,0.007301,30.284778,0.191376,0.007416,30.483570,25.829956,4.699764,61.021244
176,0,0.020266,27.272555,0.220794,0.007467,27.500816,27.231183,4.876661,59.629505
177,0,0.012970,26.091184,0.186743,0.008308,26.286235,23.713092,10.587922,60.600786
178,0,0.018793,29.647550,0.227124,0.006899,29.881573,30.554098,14.614474,75.069761
179,0,0.026377,32.879222,0.242149,0.008951,33.130322,28.248546,13.728662,75.134603
180,0,0.021584,25.747608,0.326224,0.007146,26.080978,25.352782,8.828187,60.284221
181,0,0.023114,28.162784,0.256034,0.007008,28.425826,27.205213,4.667651,60.322462
182,0,0.017856,26.091319,0.227598,0.208250,26.527167,26.114630,7.699635,60.360005
183,0,0.019714,28.826693,0.215021,0.007456,29.049170,27.226503,2.735351,59.031235
184,0,0.013072,30.799039,0.347758,0.007186,31.153983,24.763135,3.841212,59.771975
185,0,0.009600,27.999554,0.282832,0.005945,28.288331,24.915667,7.646517,60.860795
186,0,0.010671,26.208418,0.408587,0.007540,26.624545,24.622980,8.711910,59.971704
187,0,0.012563,28.233964,0.244399,0.006745,28.485108,26.256454,5.664627,60.419359
188,0,0.011404,30.277102,0.263785,0.005999,30.546886,25.138145,3.680150,59.377193
189,0,0.012611,27.206157,0.225647,0.007626,27.439430,26.149231,7.139730,60.741580
190,0,0.017669,28.559551,0.267765,0.006873,28.834189,24.625430,6.742727,60.220711
191,0,0.019502,29.940350,0.316704,0.006296,30.263350,28.728179,16.790645,75.802381
192,0,0.021599,26.740762,0.387188,0.006390,27.134340,27.075371,4.536627,58.768450
193,0,0.014868,26.783135,0.326053,0.006921,27.116109,25.377452,7.888026,60.397189
194,0,0.024531,31.047688,0.183239,0.006937,31.237864,25.480120,2.726875,59.470161
195,0,0.012436,25.748215,0.243593,0.007900,25.999708,26.708960,7.840152,60.561882
196,0,0.015700,33.259540,0.179027,0.007370,33.445937,28.512230,14.687183,76.661709
197,0,0.023221,34.965308,0.405685,0.007395,35.378388,27.358195,11.766710,74.527519
198,0,0.019438,29.809690,0.270841,0.007324,30.087855,26.170293,2.899412,59.177732
199,0,0.013591,30.892852,0.358641,0.006877,31.258370,26.282538,2.868105,60.423311
200,0,0.015831,27.223217,0.173980,0.008206,27.405403,25.942133,6.650899,60.014954
201,0,0.026470,27.597622,0.298164,0.006818,27.902604,28.622229,2.739316,59.291230
202,0,0.013314,29.787134,0.177653,0.007781,29.972568,27.226700,3.644690,60.857890
203,0,0.017355,26.744184,0.220072,0.007697,26.971953,26.134340,6.595115,59.719352
204,0,0.017311,29.556294,0.228912,0.007569,29.792775,26.544576,3.779692,60.134945
205,0,0.014989,33.507433,0.211914,0.008717,33.728064,28.013417,13.719896,75.477098
206,0,0.020589,28.366009,0.256131,0.007003,28.629143,28.791409,1.982359,59.424165
207,0,0.013802,28.048280,0.264812,0.008244,28.321336,29.233999,2.577799,60.147548
208,0,0.014550,28.583890,0.226711,0.007018,28.817619,24.760837,7.582458,61.176245
209,0,0.021844,27.893543,0.364045,0.006502,28.264090,25.201129,5.924740,59.412608
210,0,0.024167,29.333779,0.249201,0.008331,29.591311,26.859962,3.662411,60.138786
211,0,0.010828,29.451467,0.192229,0.007383,29.651079,27.303293,3.775907,60.741632
212,0,0.013389,28.870491,0.236775,0.007349,29.114615,26.371852,4.604927,60.105412
213,0,0.014230,30.187795,0.353804,0.007247,30.548846,26.430429,2.766044,59.760412
214,0,0.010783,30.600160,0.318632,0.007669,30.926461,26.294351,2.729885,59.962046
215,0,0.012705,33.641054,0.204119,0.007812,33.852985,29.025661,12.787313,75.679250
216,0,0.021141,27.424050,0.302468,0.006818,27.733336,26.970075,4.611898,59.337088
217,0,0.011266,28.547886,0.202363,0.006891,28.757140,27.090217,4.600859,60.460126
218,0,0.016476,28.733187,0.249058,0.017123,28.999368,27.736495,2.701147,59.454107
219,0,0.011273,28.559051,0.236676,0.007511,28.803238,24.194163,7.852816,60.862067
220,0,0.018266,27.000438,0.303009,0.007247,27.310694,25.432898,6.679036,59.441593
221,0,0.019377,28.272622,0.380946,0.006642,28.660210,28.445416,2.742209,59.868115
222,0,0.016012,28.298348,0.220463,0.007238,28.526049,29.132981,2.840930,60.516841
223,0,0.016884,31.986648,0.263352,0.008079,32.258079,33.088388,9.699438,75.063399
224,0,0.018577,32.995614,0.372074,0.006365,33.374053,27.531602,14.659135,75.584117
225,0,0.023272,29.557619,0.199912,0.006410,29.763941,27.947199,1.641399,59.376402
226,0,0.012289,30.719715,0.382919,0.006415,31.109049,29.100690,0.820827,61.043510
227,0,0.011797,27.736555,0.297045,0.007065,28.040665,26.609875,5.768207,60.431154
228,0,0.015412,27.232138,0.291112,0.006325,27.529575,25.729670,5.616676,58.892138
229,0,0.013027,27.124295,0.279253,0.007784,27.411332,29.083323,3.635520,60.143925
230,0,0.013553,28.310963,0.254800,0.007858,28.573621,24.851077,6.653679,60.092658
231,0,0.016742,28.064850,0.221732,0.007247,28.293829,25.539594,6.795530,60.646288
232,0,0.014056,28.286656,0.219071,0.006756,28.512483,27.768051,3.556101,59.851308
233,0,0.012527,25.817163,0.370169,0.006714,26.194046,31.492608,2.723982,60.423763
234,0,0.012890,26.034793,0.356731,0.007710,26.399234,30.772030,2.812904,59.997798
235,0,0.016069,26.656275,0.199074,0.007586,26.862935,23.890572,9.741820,60.512082
236,0,0.017417,26.006631,0.201780,0.007691,26.216102,26.799791,6.722638,59.756632
237,0,0.016623,27.243311,0.184430,0.007827,27.435568,29.451699,2.683056,59.587536
238,0,0.018272,28.422338,0.199727,0.007484,28.629549,25.095629,6.731089,60.475100
239,0,0.017937,26.601377,0.187891,0.007168,26.796436,29.314332,3.641529,59.770853
240,0,0.018130,29.643403,0.203349,0.007388,29.854140,27.947212,2.692931,60.512976
241,0,0.010523,26.564989,0.246774,0.009631,26.821394,28.064433,4.672385,59.569236
242,0,0.017801,31.173112,0.298785,0.007022,31.478919,28.234814,1.668120,61.400313
243,0,0.014368,28.512048,0.236816,0.007679,28.756543,29.889740,15.731302,74.392695
244,0,0.021922,29.889564,0.191565,0.007745,30.088874,29.348236,15.624096,75.083951
245,0,0.021115,28.112841,0.337272,0.006919,28.457032,27.457174,4.031918,59.967827
246,0,0.013668,27.765998,0.276663,0.008487,28.051148,29.523027,1.795581,59.384363
247,0,0.013523,28.309793,0.200374,0.007442,28.517609,24.324255,7.672057,60.528227
248,0,0.020680,26.827017,0.241302,0.006262,27.074581,28.011967,5.667305,60.775293
249,0,0.019412,28.784586,0.188275,0.007267,28.980128,24.623372,5.731976,59.355590
250,0,0.018393,27.541696,0.205855,0.006858,27.754409,27.006015,5.258618,60.038245
251,0,0.015473,30.741294,0.256489,0.008499,31.006282,29.330793,15.861805,76.215095
252,0,0.019546,29.248896,0.264087,0.007501,29.520484,29.266246,15.824870,74.631969
253,0,0.021376,29.648493,0.290851,0.007989,29.947333,28.557576,0.669195,59.196064
254,0,0.009700,26.331915,0.226310,0.007433,26.565658,28.596620,5.091367,60.264086
255,0,0.011773,28.701096,0.298420,0.007514,29.007030,29.895781,1.686672,60.601910
256,0,0.012790,29.384272,0.209938,0.007847,29.602057,28.413435,2.718410,60.747328
257,0,0.010470,25.624041,0.240023,0.008390,25.872454,26.799612,7.764869,60.447996
258,0,0.019345,26.926028,0.241934,0.007312,27.175274,31.739407,15.766402,74.701112
259,0,0.022051,26.230810,0.217274,0.007359,26.455443,28.384557,4.868370,59.730895
260,0,0.018605,29.193361,0.325250,0.007558,29.526169,27.885402,2.616974,60.047793
261,0,0.010760,30.220333,0.256503,0.006732,30.483568,28.302163,0.902771,59.699977
262,0,0.008047,27.096534,0.204479,0.007704,27.308717,28.297269,4.976474,60.591222
263,0,0.015072,27.427747,0.261056,0.007334,27.696137,28.107068,3.675357,59.494378
264,0,0.014360,29.582099,0.197603,0.008302,29.788004,29.992967,16.861807,76.657755
265,0,0.020862,29.937398,0.228160,0.007913,30.173471,25.876827,2.792553,58.864198
266,0,0.013150,26.792219,0.207301,0.007393,27.006913,25.367322,7.668694,60.056615
267,0,0.018052,28.730596,0.347353,0.007436,29.085385,27.428038,3.761520,60.293622
268,0,0.014106,33.280789,0.193163,0.008119,33.482071,27.850098,14.713907,76.060906
269,0,0.023717,27.162201,0.238772,0.006302,27.407275,28.911510,2.614718,58.957792
270,0,0.011022,27.898835,0.253864,0.007414,28.160113,30.525593,1.771707,60.469182
271,0,0.012875,31.281767,0.174461,0.007395,31.463623,28.375979,0.774159,60.627234
272,0,0.010737,30.606083,0.201182,0.007244,30.814509,28.752871,16.716338,76.295239
273,0,0.023252,29.914203,0.241953,0.007841,30.163997,25.473429,2.799210,58.460585
274,0,0.008672,28.096628,0.314710,0.008431,28.419769,29.163606,1.711437,59.303964
275,0,0.013580,28.861591,0.286237,0.007608,29.155436,28.700351,2.866591,60.736634
276,0,0.012112,31.477533,0.416776,0.006601,31.900910,28.721592,14.971243,75.606434
277,0,0.022260,26.239008,0.288029,0.007554,26.534591,26.629061,6.709312,59.895847
278,0,0.017846,27.424493,0.178603,0.007658,27.610754,26.695419,5.689022,60.013611
279,0,0.017511,25.736551,0.254573,0.017717,26.008841,32.885526,0.613265,59.525807
280,0,0.008301,26.970285,0.245234,0.008764,27.224283,27.281056,5.704094,60.218393
281,0,0.020463,29.136303,0.267940,0.007440,29.411683,29.499404,0.696268,59.628446
282,0,0.008123,35.076283,0.273764,0.007468,35.357515,32.221174,8.754212,76.341725
283,0,0.021728,29.381807,0.310180,0.007850,29.699837,30.666953,14.976022,75.365331
284,0,0.021555,43.944666,0.205165,0.006726,44.156557,32.711207,12.385468,89.275666
285,0,0.034976,29.817794,0.215756,0.008206,30.041756,30.264956,15.797697,76.140133
286,0,0.023980,32.779495,0.241017,0.006499,33.027011,34.216549,6.744987,74.013245
287,0,0.023800,33.428868,0.250081,0.007074,33.686023,27.855510,13.987702,75.553725
288,0,0.044143,31.531571,0.239557,0.007432,31.778560,26.925381,16.668344,75.417196
289,0,0.027472,29.811863,0.235032,0.007378,30.054273,31.910135,11.863945,73.856711
290,0,0.019805,33.440657,0.310017,0.010356,33.761030,29.434319,12.742073,75.958080
291,0,0.022019,26.845257,0.178895,0.007258,27.031410,29.641543,2.700299,59.395774
292,0,0.008410,31.117144,0.211168,0.008020,31.336332,32.165947,11.654988,75.166545
293,0,0.017955,28.098598,0.317497,0.008065,28.424160,29.173183,1.741920,59.357830
294,0,0.008830,31.398765,0.291523,0.009615,31.699903,29.937353,14.656952,76.303670
295,0,0.021370,27.384770,0.194306,0.007301,27.586377,27.751263,4.043587,59.403188
296,0,0.017540,32.966052,0.268401,0.007956,33.242409,31.861815,9.843616,74.966082
297,0,0.023409,31.459956,0.228952,0.007435,31.696343,29.823378,13.652693,75.196535
298,0,0.022970,29.389613,0.253679,0.007511,29.650803,30.846680,15.606021,76.127206
299,0,0.020686,26.114058,0.222130,0.007031,26.343219,31.505617,0.828555,58.698841
300,0,0.011522,29.846310,0.235463,0.007240,30.089013,28.864058,16.650266,75.615770
301,0,0.020997,27.315386,0.190590,0.007583,27.513559,31.054103,16.706430,75.295708
302,0,0.020868,26.300562,0.205783,0.007544,26.513889,28.287154,3.720338,58.543017
303,0,0.013837,25.758691,0.292871,0.007407,26.058969,29.351360,4.644172,60.069060
304,0,0.015257,28.915255,0.218452,0.007637,29.141344,27.846574,3.673493,60.677342
305,0,0.015625,25.086426,0.233124,0.007633,25.327183,28.390383,5.653315,59.387280
306,0,0.015546,26.168346,0.273980,0.007655,26.449981,28.988955,4.506417,59.961447
307,0,0.010472,27.555592,0.288769,0.008382,27.852743,30.803359,1.606018,60.273204
308,0,0.010784,26.179722,0.281048,0.007031,26.467801,29.250413,4.439157,60.169005
309,0,3.135932,34.496285,0.206529,0.008482,34.711296,33.425366,3.293755,74.567411
310,0,0.015427,29.592568,0.278285,0.009117,29.879970,33.731895,11.765513,75.393664
311,0,0.020517,35.199217,0.295531,0.055657,35.550405,34.854756,4.941675,75.367964
312,0,0.020054,28.459956,0.224847,0.007464,28.692267,32.366514,13.788090,74.867652
313,0,0.021263,30.199840,0.242359,0.006972,30.449171,37.594815,7.995729,76.062015
314,0,0.046754,39.529528,0.317411,0.007364,39.854303,39.655993,9.986878,89.544769
315,0,0.026394,36.247936,0.224382,0.008073,36.480391,34.889700,2.976440,74.373531
