iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
59,0,0.016672,33.554231,0.246433,0.006669,33.807333,24.033352,2.738838,60.596675
60,0,0.009360,32.474269,0.289206,0.006478,32.769953,23.207550,4.588174,60.576037
61,0,0.014920,33.284715,0.313685,0.007264,33.605664,23.418521,2.649259,59.688839
62,0,0.010583,31.072017,0.473743,0.006352,31.552112,22.986752,6.717014,61.266874
63,0,0.017236,36.118599,0.379543,0.006849,36.504991,23.281056,15.670699,75.474478
64,0,0.019718,32.463539,0.272340,0.006379,32.742258,22.431752,4.553708,59.748060
65,0,0.013560,34.174528,0.311134,0.006951,34.492613,23.513728,2.665289,60.685607
66,0,0.009016,30.086965,0.217042,0.007215,30.311222,21.698335,8.591628,60.610635
67,0,0.014605,32.399664,0.350091,0.007139,32.756894,24.014449,3.672192,60.458547
68,0,0.010550,33.620917,0.370308,0.006506,33.997731,23.043785,3.980264,61.032946
69,0,0.009968,35.408375,0.244881,0.006581,35.659837,22.548254,1.892057,60.110818
70,0,0.007215,28.936294,0.332823,0.007546,29.276663,23.667854,7.646027,60.598270
71,0,0.011309,32.388374,0.180816,0.008883,32.578073,23.515849,4.582829,60.688485
72,0,0.015788,29.319059,0.304950,0.006866,29.630875,23.620446,6.573166,59.840805
73,0,0.016943,33.394642,0.214682,0.006913,33.616237,22.365273,3.590535,59.589497
74,0,0.008189,31.028987,0.299640,0.006340,31.334967,25.714734,4.976797,62.035205
75,0,0.010101,29.127060,0.285177,0.007672,29.419909,24.403879,6.582164,60.416591
76,0,0.009348,34.292993,0.202552,0.006380,34.501925,25.777128,16.009886,76.298786
77,0,0.016974,30.260561,0.366978,0.007592,30.635131,24.135273,4.599744,59.387504
78,0,0.013673,30.956015,0.160284,0.006913,31.123212,23.527141,5.688897,60.353340
79,0,0.012191,28.434295,0.226567,0.007695,28.668557,24.376973,7.609694,60.667773
80,0,0.009974,32.637954,0.259300,0.006808,32.904062,25.912185,1.729398,60.556101
81,0,0.009870,33.788254,0.410752,0.006822,34.205828,24.889539,1.506528,60.612418
82,0,0.006853,35.253608,0.361029,0.010466,35.625103,25.522235,14.603991,75.758542
83,0,0.015548,33.481275,0.166398,0.006632,33.654305,23.854009,2.782508,60.306830
84,0,0.012434,31.809449,0.203112,0.006514,32.019075,23.440494,4.575819,60.048238
85,0,0.008632,32.389204,0.202631,0.008934,32.600769,22.951235,4.924759,60.485813
86,0,0.013140,32.498517,0.186255,0.006440,32.691212,24.304050,3.849998,60.858770
87,0,0.008744,29.305930,0.330863,0.006104,29.642897,23.315515,7.438243,60.405882
88,0,0.011772,30.058804,0.359988,0.006998,30.425790,22.751779,6.873504,60.063234
89,0,0.014270,29.072852,0.165650,0.006653,29.245155,21.848097,9.616118,60.724295
90,0,0.021838,30.700825,0.244626,0.007067,30.952518,21.741707,7.697721,60.414283
91,0,0.020292,30.886396,0.334200,0.007243,31.227839,22.353304,7.576653,61.178595
92,0,0.015937,31.931866,0.285552,0.006822,32.224240,22.798130,4.441342,59.480083
93,0,0.009537,30.729388,0.202542,0.006525,30.938455,24.598134,5.828437,61.375164
94,0,0.014048,31.983885,0.170252,0.006848,32.160985,23.747309,3.626858,59.549653
95,0,0.008686,28.446852,0.204625,0.006791,28.658268,22.193803,10.624518,61.485794
96,0,0.017227,28.400985,0.367173,0.007968,28.776126,21.532083,9.601588,59.927575
97,0,0.012495,32.262026,0.336900,0.006580,32.605506,25.230422,2.502411,60.351194
98,0,0.009695,33.623926,0.553258,0.007897,34.185081,23.104975,2.931860,60.232005
99,0,0.010819,30.889448,0.266977,0.007001,31.163426,22.900341,6.618645,60.693725
100,0,0.009422,27.724204,0.291208,0.006517,28.021929,23.080137,9.714757,60.826726
101,0,0.013463,31.850218,0.346938,0.006616,32.203772,21.753835,6.584021,60.555703
102,0,0.012521,32.164748,0.128266,0.006541,32.299555,25.039576,2.804789,60.157047
103,0,0.010568,30.360237,0.223811,0.007938,30.591986,21.295774,7.613684,59.512447
104,0,0.016381,46.477374,0.319234,0.007242,46.803850,22.425252,7.737035,76.983119
105,0,0.016892,31.291748,0.343920,0.007607,31.643275,22.069364,6.701488,60.431498
106,0,0.009419,34.105063,0.448441,0.008909,34.562413,23.087888,2.708100,60.368364
107,0,0.012339,29.960270,0.314467,0.006325,30.281062,23.009634,6.614244,59.917686
108,0,0.014018,34.046449,0.290986,0.006788,34.344223,23.021730,2.895851,60.276243
109,0,0.011961,32.139968,0.263876,0.005899,32.409743,22.096719,6.687950,61.206796
110,0,0.018136,31.728146,0.301362,0.006507,32.036015,25.122633,2.616811,59.794113
111,0,0.007150,31.443261,0.251028,0.007195,31.701484,21.945761,7.673070,61.328008
112,0,0.013381,30.138465,0.328846,0.006720,30.474031,22.153742,7.626869,60.268507
113,0,0.010101,33.321461,0.271134,0.008272,33.600867,23.454249,3.563832,60.629425
114,0,0.012890,34.971796,0.247951,0.006380,35.226127,21.255638,3.661258,60.156276
115,0,0.012269,29.847519,0.229898,0.007271,30.084688,23.288983,7.721638,61.108246
116,0,0.012458,31.283602,0.272765,0.008849,31.565216,22.335759,5.525944,59.439828
117,0,0.013259,31.332718,0.222042,0.006710,31.561470,23.218826,5.655889,60.449884
118,0,0.009839,31.716900,0.259488,0.006235,31.982623,22.263149,6.562643,60.818674
119,0,0.009190,29.657734,0.299825,0.006265,29.963824,23.934453,5.668268,59.576487
120,0,0.016714,31.455395,0.424896,0.006585,31.886876,24.396314,4.678738,60.979025
121,0,0.008101,33.390701,0.308279,0.007306,33.706286,21.899585,5.560821,61.175382
122,0,0.015415,31.530812,0.181625,0.048074,31.760511,23.584112,4.659070,60.019602
123,0,0.018749,32.232195,0.234163,0.006810,32.473168,24.432474,3.593914,60.518863
124,0,0.008636,33.499533,0.196730,0.007636,33.703899,23.076920,3.706607,60.496404
125,0,0.013515,34.764392,0.161330,0.006820,34.932542,23.492031,1.520187,59.958812
126,0,0.007666,34.163929,0.347832,0.008470,34.520231,23.308696,2.564739,60.401918
127,0,0.032643,36.163317,0.371319,0.006662,36.541298,23.038348,0.544366,60.157111
128,0,0.006814,33.466675,0.405812,0.006634,33.879121,23.894265,2.583125,60.363757
129,0,0.008549,34.029679,0.180096,0.006412,34.216187,22.265756,3.553359,60.044313
130,0,0.014521,37.904852,0.175571,0.006642,38.087065,25.029369,13.566672,76.698120
131,0,0.021201,31.652626,0.270214,0.006436,31.929276,22.177989,4.877279,59.006168
132,0,0.010457,30.568698,0.296211,0.005986,30.870895,22.058614,7.966762,60.907294
133,0,0.016576,31.021727,0.278087,0.006989,31.306803,23.848280,4.644995,59.817151
134,0,0.009772,31.256740,0.162808,0.006815,31.426363,22.845096,5.454579,59.736206
135,0,0.009244,30.288412,0.297031,0.006521,30.591964,22.634424,7.731639,60.967758
136,0,0.014506,30.518112,0.218678,0.006374,30.743164,22.914607,6.569795,60.242442
137,0,0.011660,34.632544,0.173336,0.006862,34.812742,22.912187,1.678577,59.416324
138,0,0.007361,30.567114,0.192031,0.008514,30.767659,21.977885,8.750320,61.503609
139,0,0.013617,29.826697,0.258371,0.006605,30.091673,24.049593,5.773731,59.929063
140,0,0.010140,31.033058,0.462892,0.007567,31.503517,22.047503,6.558930,60.120540
141,0,0.013142,32.135979,0.190045,0.006031,32.332055,24.080431,3.522377,59.948375
142,0,0.010148,27.437224,0.303571,0.006860,27.747655,24.163696,8.933925,60.855927
143,0,0.012773,30.828193,0.524639,0.005208,31.358040,23.531704,4.683380,59.586352
144,0,0.011152,28.602331,0.181120,0.006693,28.790144,22.057908,9.606769,60.466560
145,0,0.011549,31.904672,0.219872,0.007109,32.131653,23.838897,3.757622,59.740386
146,0,0.011286,29.468459,0.309587,0.006161,29.784207,23.327775,7.634331,60.758082
147,0,0.010849,27.392195,0.175938,0.006955,27.575088,22.345653,10.592087,60.524215
148,0,0.017730,31.045426,0.179243,0.006349,31.231018,25.283410,2.927793,59.460498
149,0,0.009953,32.377347,0.343616,0.006806,32.727769,23.662342,3.591008,59.991540
150,0,0.009801,34.770342,0.281313,0.032584,35.084239,25.526041,14.620326,75.240903
151,0,0.017830,30.938443,0.205110,0.006836,31.150389,23.528962,5.610626,60.308231
152,0,0.012767,34.164128,0.243769,0.006727,34.414624,24.868452,0.931115,60.227404
153,0,0.006917,27.720653,0.212006,0.007155,27.939814,22.062012,10.706390,60.715678
154,0,0.017923,30.631958,0.347728,0.006861,30.986547,22.589215,6.538516,60.132574
155,0,0.011254,29.289477,0.165522,0.006923,29.461922,22.710944,7.998321,60.182863
156,0,0.016035,35.130945,0.149343,0.006802,35.287090,25.005389,16.105195,76.414130
157,0,0.021181,32.050421,0.332749,0.006487,32.389657,22.000180,4.623716,59.035170
158,0,0.010800,28.946517,0.298176,0.006095,29.250788,23.808369,7.422018,60.492412
159,0,0.009563,34.169916,0.328469,0.007349,34.505734,21.938941,3.674046,60.128775
160,0,0.012426,37.168200,0.243841,0.007627,37.419668,24.823594,13.735066,75.991249
161,0,0.021541,28.240693,0.302804,0.006568,28.550065,24.876436,5.581686,59.030262
162,0,0.010692,28.395414,0.238710,0.006477,28.640601,24.717385,7.651565,61.020786
163,0,0.009239,30.321517,0.297702,0.006170,30.625389,24.196160,4.544149,59.375489
164,0,0.023287,29.367334,0.295940,0.006093,29.669367,23.229843,7.595636,60.518559
165,0,0.013248,31.907286,0.288816,0.007540,32.203642,26.052456,0.513236,58.783138
166,0,0.006578,36.790838,0.214550,0.006714,37.012102,22.196995,2.555133,61.771247
167,0,0.007568,31.471870,0.441191,0.012484,31.925545,22.621066,5.630026,60.184573
168,0,0.012710,30.351498,0.262206,0.008948,30.622652,24.444343,5.024471,60.104601
169,0,0.014582,30.755933,0.280226,0.006658,31.042817,23.476184,5.637295,60.171236
170,0,0.013551,36.602053,0.269524,0.006248,36.877825,23.884585,15.667046,76.443609
171,0,0.020188,31.126563,0.225778,0.008980,31.361321,22.347974,5.672734,59.402629
172,0,0.013738,34.744498,0.157694,0.006818,34.909010,22.372596,2.665408,59.961132
173,0,0.010101,31.249821,0.168185,0.007444,31.425450,24.633187,4.734682,60.803883
174,0,0.015242,28.417225,0.256280,0.006526,28.680031,25.513669,5.609539,59.818944
175,0,0.011527,29.709357,0.253201,0.006362,29.968920,23.511662,6.690188,60.182762
176,0,0.020089,33.112971,0.183978,0.007273,33.304222,25.837661,0.646968,59.809489
177,0,0.007036,32.113895,0.315289,0.007534,32.436718,22.384024,5.842786,60.671009
178,0,0.011399,31.862934,0.263125,0.006519,32.132578,23.992826,3.807176,59.944409
179,0,0.013142,31.423858,0.303912,0.007228,31.734998,22.640361,5.845962,60.234994
180,0,0.015136,34.741895,0.259180,0.006473,35.007548,23.965623,16.470645,75.459611
181,0,0.020571,33.464653,0.341540,0.005629,33.811822,22.405030,4.586268,60.824203
182,0,0.013873,31.381570,0.171473,0.006640,31.559683,22.454583,5.574457,59.602976
183,0,0.012617,30.061954,0.324855,0.008325,30.395134,21.539476,8.583289,60.531095
184,0,0.010141,28.504136,0.308796,0.006986,28.819918,24.149601,7.615774,60.595868
185,0,0.012213,31.948230,0.190442,0.008453,32.147125,22.223827,4.914128,59.297762
186,0,0.013919,28.579379,0.201874,0.007103,28.788356,24.774178,7.689148,61.266105
187,0,0.015229,34.857599,0.263171,0.010074,35.130844,24.829409,15.583504,75.559500
188,0,0.019624,30.406559,0.253570,0.006167,30.666296,22.881425,5.715132,59.283099
189,0,0.015605,31.958155,0.225362,0.006749,32.190266,22.396522,5.532183,60.135108
190,0,0.019689,31.223229,0.272621,0.006667,31.502517,23.366486,5.858018,60.747121
191,0,0.013309,32.323331,0.321944,0.010924,32.656199,23.741758,3.518866,59.930517
192,0,0.013271,29.797445,0.257945,0.006327,30.061717,25.245312,4.726860,60.047553
193,0,0.013070,31.677484,0.435779,0.007551,32.120814,23.687479,4.581564,60.403387
194,0,0.014010,32.415026,0.174656,0.006782,32.596464,24.393466,2.925175,59.929701
195,0,0.007312,38.721212,0.421209,0.007225,39.149646,24.857706,10.693043,74.708194
196,0,0.018021,31.972565,0.124600,0.006821,32.103986,23.564352,5.644599,61.331423
197,0,0.012313,31.106339,0.234864,0.005954,31.347157,24.391688,3.550930,59.302644
198,0,0.011015,32.692081,0.339627,0.007587,33.039295,23.035288,4.715846,60.801810
199,0,0.008539,28.968972,0.325734,0.006645,29.301351,25.456879,5.623172,60.390542
200,0,0.013136,27.265478,0.292268,0.006927,27.564673,24.552426,7.623654,59.754292
201,0,0.011906,32.699454,0.312791,0.008027,33.020272,22.414888,4.693963,60.141374
202,0,0.011120,29.438229,0.297165,0.005670,29.741064,22.716119,8.741627,61.210398
203,0,0.014317,33.927901,0.269949,0.006140,34.203990,22.753567,2.825594,59.797935
204,0,0.009248,32.931012,0.527490,0.005824,33.464326,24.428835,1.861547,59.764379
205,0,0.007816,29.104690,0.483764,0.008525,29.596979,22.987278,7.639102,60.232014
206,0,0.013056,30.936761,0.270443,0.006503,31.213707,24.401056,4.709740,60.337925
207,0,0.007966,33.407745,0.165863,0.006616,33.580224,24.943500,1.713854,60.246003
208,0,0.010892,29.639144,0.188759,0.006807,29.834710,24.135978,6.637475,60.619622
209,0,0.012130,28.667371,0.190662,0.006869,28.864902,24.807584,5.903572,59.588655
210,0,0.010037,28.638220,0.254365,0.006625,28.899210,26.037335,4.924507,59.871481
211,0,0.011884,28.747495,0.251501,0.007746,29.006742,28.516129,3.555904,61.091146
212,0,0.012078,34.350101,0.223999,0.007138,34.581238,24.262847,0.905950,59.762492
213,0,0.007439,28.901364,0.291356,0.006379,29.199099,24.885479,6.672920,60.765352
214,0,0.011354,34.782337,0.316029,0.006720,35.105086,23.900682,0.519232,59.536926
215,0,0.007670,33.688033,0.310557,0.005715,34.004305,25.237391,0.625691,59.875788
216,0,0.006272,27.943037,0.272237,0.006900,28.222174,22.982584,10.569686,61.781216
217,0,0.016040,27.063122,0.403110,0.007450,27.473682,24.050001,7.954383,59.494736
218,0,0.012221,34.326159,0.166623,0.013818,34.506600,24.698705,0.789775,60.007690
219,0,0.006689,32.892809,0.175068,0.006702,33.074579,24.620610,2.980686,60.682999
220,0,0.012004,31.739110,0.226190,0.006156,31.971456,22.776275,5.639440,60.399611
221,0,0.012985,31.381336,0.222558,0.006243,31.610137,25.971095,1.872250,59.467024
222,0,0.007439,32.776612,0.290876,0.006807,33.074295,24.137865,2.795525,60.015562
223,0,0.026625,34.239123,0.152525,0.007334,34.398982,25.433035,0.869693,60.728832
224,0,0.007188,30.147638,0.230244,0.006833,30.384715,23.877347,5.695216,59.964984
225,0,0.015500,28.900014,0.203616,0.006824,29.110454,26.330962,4.716215,60.173582
226,0,0.012482,30.979798,0.208742,0.007364,31.195904,24.193086,3.957107,59.359007
227,0,0.010274,36.286772,0.226953,0.006880,36.520605,24.204965,16.665156,77.401483
228,0,0.018982,31.115939,0.172436,0.006520,31.294895,23.207826,4.688097,59.210307
229,0,0.013680,30.193273,0.201656,0.006816,30.401745,25.019939,4.815994,60.251833
230,0,0.010177,28.054734,0.246175,0.006676,28.307585,26.215916,5.596316,60.130468
231,0,0.011822,31.575089,0.181515,0.031753,31.788357,25.226702,2.892499,59.919757
232,0,0.011617,32.223861,0.160932,0.006559,32.391352,24.705737,3.554146,60.663216
233,0,0.010393,29.380589,0.151911,0.006634,29.539134,24.983759,5.642459,60.176278
234,0,0.013625,28.899991,0.224368,0.006727,29.131086,26.312494,4.657493,60.115059
235,0,0.010710,30.502732,0.172814,0.007827,30.683373,23.141638,6.627900,60.464022
236,0,0.013359,32.200711,0.297031,0.006184,32.503926,27.697282,15.673292,75.888492
237,0,0.026302,29.901958,0.351456,0.010829,30.264243,24.311355,4.690328,59.292651
238,0,0.010737,29.082980,0.262214,0.006410,29.351604,28.168106,2.646618,60.177469
239,0,0.010864,32.110159,0.179822,0.006817,32.296798,25.358555,2.641316,60.308000
240,0,0.011470,31.769532,0.155126,0.007011,31.931669,26.669084,1.558720,60.171400
241,0,0.012401,27.361926,0.266465,0.008283,27.636674,26.824403,4.677366,59.151355
242,0,0.009845,30.042134,0.251643,0.006414,30.300191,24.612450,6.708652,61.631626
243,0,0.012434,29.714259,0.220915,0.006790,29.941964,25.651761,4.885008,60.491575
244,0,0.010048,30.996969,0.262383,0.006755,31.266107,23.980836,4.718709,59.976154
245,0,0.020433,30.436286,0.352120,0.006578,30.794984,26.279042,2.669858,59.764802
246,0,0.006972,30.758357,0.346435,0.007200,31.111992,23.552797,5.776621,60.448836
247,0,0.011982,36.240030,0.174071,0.008791,36.422892,24.692246,14.995735,76.123309
248,0,0.022168,33.470743,0.183453,0.006618,33.660814,24.833546,0.617650,59.134584
249,0,0.006536,32.574295,0.166114,0.006926,32.747335,27.452504,15.932761,76.139581
250,0,0.020156,33.901684,0.187866,0.009680,34.099230,25.022010,16.694150,75.836020
251,0,0.020963,31.572096,0.211033,0.006557,31.789686,24.055117,3.158322,59.024619
252,0,0.020367,31.683890,0.202649,0.006998,31.893537,24.070055,4.571912,60.556556
253,0,0.015077,32.138910,0.153876,0.006743,32.299529,23.939170,3.674990,59.929222
254,0,0.008017,29.174125,0.266179,0.006758,29.447062,26.576919,4.673402,60.705908
255,0,0.015154,31.987038,0.179118,0.007183,32.173339,27.215805,16.607683,76.012695
256,0,0.020624,32.436606,0.180620,0.007123,32.624349,27.268654,13.948250,73.862347
257,0,0.018835,32.949550,0.241340,0.007385,33.198275,27.424344,16.000627,76.642604
258,0,0.023043,37.828104,0.181996,0.006787,38.016887,26.090574,10.689635,74.820662
259,0,0.028408,29.415709,0.268239,0.007155,29.691103,25.848154,3.700234,59.268418
260,0,0.014833,35.993235,0.285929,0.008902,36.288066,24.619151,14.753038,75.675587
261,0,0.020011,42.521146,0.307053,0.006952,42.835151,26.958417,5.023239,74.837301
262,0,0.011678,35.063918,0.210724,0.006552,35.281194,24.063130,0.616250,59.972794
263,0,0.006808,31.355738,0.352507,0.008025,31.716270,25.115833,3.849466,60.688848
264,0,0.015018,31.343169,0.185030,0.006886,31.535085,24.212534,4.739789,60.502877
265,0,0.011074,29.162962,0.219222,0.007127,29.389311,26.812214,3.759489,59.972526
266,0,0.013653,30.200195,0.264524,0.006383,30.471102,26.199712,2.799265,59.484140
267,0,0.009950,32.249417,0.112850,0.006408,32.368675,27.349835,0.485331,60.214211
268,0,0.006338,28.932697,0.158503,0.006481,29.097681,24.694917,6.583523,60.382912
269,0,0.014169,31.112517,0.282255,0.007113,31.401885,24.306435,4.624894,60.347814
270,0,0.010341,30.080409,0.186736,0.006495,30.273640,24.696977,4.736694,59.718185
271,0,0.012509,30.228402,0.183788,0.006988,30.419178,28.765393,1.613039,60.810759
272,0,0.006870,33.686671,0.269758,0.006459,33.962888,25.829668,15.966899,75.766972
273,0,0.021977,32.071463,0.206916,0.006831,32.285210,24.911975,2.556752,59.776312
274,0,0.009311,30.002608,0.146706,0.008383,30.157697,25.077242,4.754955,59.999594
275,0,0.018218,28.287852,0.229479,0.006897,28.524228,26.941966,4.681216,60.166111
276,0,0.009865,30.231860,0.226911,0.007199,30.465970,26.312818,3.710691,60.499779
277,0,0.014036,34.157534,0.180369,0.007045,34.344948,27.817436,13.573451,75.750383
278,0,0.022586,30.670765,0.311682,0.006113,30.988560,25.002505,3.726449,59.740583
279,0,0.009661,30.328035,0.195512,0.008568,30.532115,24.773901,4.538561,59.854669
280,0,0.010332,32.484139,0.176039,0.006628,32.666806,26.139465,0.710611,59.527717
281,0,0.011081,29.663886,0.343491,0.006852,30.014229,27.690760,2.648149,60.364699
282,0,0.012558,29.651446,0.168810,0.007060,29.827316,24.820583,6.007920,60.668885
283,0,0.015023,33.373380,0.269813,0.006568,33.649761,26.056138,15.845828,75.567425
284,0,0.021816,31.692287,0.306819,0.006594,32.005700,26.025963,1.687234,59.741375
285,0,0.009043,29.865212,0.139742,0.006317,30.011271,24.832955,3.784362,58.638046
286,0,0.012907,32.648958,0.167877,0.006210,32.823045,26.959941,1.651728,61.448017
287,0,0.009316,36.539800,0.211735,0.006848,36.758383,26.939007,12.620031,76.327240
288,0,0.018261,28.891754,0.244751,0.006953,29.143458,28.210167,1.845271,59.217631
289,0,0.007960,30.650742,0.207720,0.007895,30.866357,28.188521,0.641615,59.704905
290,0,0.007174,40.346041,0.221169,0.007264,40.574474,26.995321,8.741256,76.318670
291,0,0.020473,35.439957,0.281051,0.007427,35.728435,26.610174,12.652544,75.012040
292,0,0.019714,30.558287,0.170792,0.006966,30.736045,25.972311,2.915810,59.644375
293,0,0.012738,33.377293,0.139695,0.006706,33.523694,28.200269,13.988982,75.726468
294,0,0.018576,36.460021,0.180587,0.007338,36.647946,28.265515,10.705321,75.637898
295,0,0.018918,31.431713,0.211168,0.013488,31.656369,25.894061,1.540625,59.110579
296,0,0.007873,34.908373,0.170628,0.006786,35.085787,25.221488,15.646990,75.962719
297,0,0.021187,31.382062,0.159801,0.006861,31.548724,26.227323,2.104622,59.902392
298,0,0.012227,33.320914,0.146627,0.006570,33.474111,27.486972,14.589262,75.563045
299,0,0.019032,33.043534,0.209516,0.006573,33.259623,25.743078,15.933361,74.955509
300,0,0.022726,34.649210,0.145959,0.006835,34.802004,26.462660,14.614537,75.902301
301,0,0.021077,30.909795,0.240862,0.006264,31.156921,27.997555,15.698664,74.874690
302,0,0.042557,31.967719,0.337389,0.006483,32.311591,24.738641,2.728975,59.822317
303,0,0.008832,34.621795,0.268582,0.008029,34.898406,27.099435,13.962365,75.969584
304,0,0.019054,29.611562,0.152748,0.006446,29.770756,27.201714,1.993020,58.985013
305,0,0.008209,32.165489,0.324620,0.008926,32.499035,27.258264,0.682391,60.448327
306,0,0.007253,29.587349,0.298582,0.006519,29.892450,27.886700,2.560662,60.347427
307,0,0.008717,27.636342,0.316800,0.006505,27.959647,25.215195,6.743631,59.927642
308,0,0.015332,35.375943,0.232508,0.008722,35.617173,30.583977,9.127430,75.344414
309,0,0.020212,42.947536,0.211159,0.007009,43.165704,32.631347,15.735856,91.553479
310,0,0.023144,36.982924,0.251859,0.006313,37.241096,28.177684,8.659944,74.102361
311,0,0.025566,35.169577,0.196322,0.007319,35.373218,27.379919,13.075975,75.855246
312,0,0.023024,31.545799,0.183249,0.006832,31.735880,27.369729,14.740119,73.869233
313,0,0.021577,31.399048,0.266585,0.006971,31.672604,29.502032,15.718419,76.915377
314,0,0.029331,44.131283,0.249810,0.007362,44.388455,30.834545,15.137090,90.390085
315,0,0.023914,44.868925,0.207660,0.006617,45.083202,36.781976,7.154059,89.043774
