iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
63,0,0.022783,1.089622,0.139502,0.006355,1.235479,14.396023,15.650495,31.305104
64,0,0.028865,1.153635,0.140906,0.008557,1.303098,14.430270,15.476441,31.239054
65,0,0.022307,1.107730,0.103056,0.007382,1.218168,14.484777,16.652931,32.378523
66,0,0.022142,1.246689,0.092912,0.007103,1.346704,13.534194,16.597971,31.501404
67,0,0.020438,1.210452,0.155448,0.007941,1.373841,14.088049,15.694594,31.177288
68,0,0.020319,0.997240,0.089624,0.007075,1.093939,14.487926,15.741930,31.344464
69,0,0.025062,0.996163,0.086285,0.008420,1.090868,14.524570,16.567331,32.208329
70,0,0.019431,1.024660,0.100512,0.007779,1.132951,14.569927,15.646986,31.369731
71,0,0.021093,0.966935,0.084214,0.006971,1.058120,14.398280,15.644705,31.122603
72,0,0.021309,1.259745,0.105062,0.006919,1.371726,14.414825,15.597675,31.405792
73,0,0.019762,1.213929,0.091797,0.008094,1.313820,14.238404,16.577456,32.149703
74,0,0.020281,0.994736,0.095776,0.006944,1.097456,13.777998,16.651610,31.547825
75,0,0.018982,0.874652,0.088534,0.007148,0.970334,14.323487,15.726005,31.039134
76,0,0.025536,1.323998,0.117958,0.006233,1.448189,14.303140,15.660497,31.437700
77,0,0.020159,1.218611,0.110270,0.006617,1.335498,14.485714,15.600237,31.441972
78,0,0.026211,0.958491,0.096205,0.006882,1.061578,15.432245,15.682899,32.203302
79,0,0.021927,1.154773,0.117739,0.007349,1.279861,14.467993,15.571855,31.342053
80,0,0.019472,1.038258,0.109944,0.008746,1.156948,14.995862,15.557426,31.730287
81,0,0.022666,1.086729,0.104513,0.007286,1.198528,14.561875,15.612119,31.395490
82,0,0.021548,1.052105,0.102286,0.007039,1.161430,14.440016,15.542322,31.165655
83,0,0.028143,1.224258,0.105514,0.007320,1.337092,15.097303,15.637127,32.099941
84,0,0.019195,0.941273,0.088857,0.007000,1.037130,15.588620,15.548407,32.193663
85,0,0.018780,1.010741,0.094170,0.007431,1.112342,14.330935,16.649505,32.111820
86,0,0.021748,1.059030,0.083696,0.007162,1.149888,14.438550,15.591152,31.201839
87,0,0.021840,0.944185,0.087636,0.007297,1.039118,14.499362,15.628072,31.188738
88,0,0.025503,1.334918,0.124254,0.005405,1.464577,14.665119,15.644353,31.799876
89,0,0.025642,1.153474,0.094598,0.007584,1.255656,14.049129,16.541919,31.872717
90,0,0.024479,1.450074,0.101118,0.007834,1.559026,13.364432,16.453244,31.401559
91,0,0.023787,1.089618,0.238019,0.007499,1.335136,13.690450,16.598766,31.648488
92,0,0.024844,1.323259,0.169444,0.008800,1.501503,12.962531,15.601166,30.090369
93,0,0.021170,0.945109,0.086265,0.006817,1.038191,15.334143,15.648311,32.042446
94,0,0.020311,0.992519,0.090865,0.007078,1.090462,14.493873,15.626673,31.231671
95,0,0.020200,1.089930,0.089451,0.007852,1.187233,14.435480,15.716106,31.359288
96,0,0.020427,1.010546,0.101063,0.007632,1.119241,14.346488,16.615603,32.102140
97,0,0.024686,1.313146,0.101757,0.005658,1.420561,13.756508,15.592972,30.795054
98,0,0.019834,0.954095,0.089699,0.008218,1.052012,15.312477,15.621091,32.005823
99,0,0.019751,0.933055,0.087460,0.007291,1.027806,14.355415,16.593659,31.996916
